I,Q,I_pim,Q_pim
-15603.64968352319,12845.551149919063,0.61517006,0.29592884
-20336.433697262622,4866.044997061451,-0.0077013373,0.030519256
-16467.82696930838,-4143.205117829915,-0.70292246,-0.62073505
-5823.101150010466,-10935.477055636851,-1.3960812,-1.152091
6978.029672134595,-13330.136543817302,-1.337249,-0.8512022
16500.132662234926,-10943.55347886849,-0.7842809,-0.41775987
18745.378320630087,-5160.83444501621,0.18594335,0.15466489
12821.321880224154,1566.826106937629,1.2435948,1.1323552
1316.4569867568737,6755.92803326457,1.8169028,1.6839314
-10810.292495546477,8823.49238056371,1.4375553,0.8863798
-18301.17504289004,7599.914260970664,0.806159,0.37239194
-17836.780707070895,4175.510810756465,-0.55664444,-0.5412761
-9457.491604247234,286.7130247231228,-1.8717401,-1.6652868
3404.2123921351063,-2511.7676250391887,-1.5232182,-1.8947139
15300.783812336793,-3484.9766244514785,-1.4820802,-0.049388714
21039.082518415067,-2895.3977285419587,-0.16176789,-0.060400844
17893.315669692354,-1712.2017251070995,1.6172978,1.5554187
6820.539419117668,-981.2854226439274,2.2679791,2.0553892
-7838.168746303963,-1243.7691776721383,1.244482,1.730744
-20045.682460923686,-2208.901753852791,1.5371797,-0.123974495
-24536.173777714004,-2915.588786621052,-0.18818857,-0.51824665
-19036.129556969023,-2289.6659861691637,-1.8489238,-2.005391
-5298.133639954044,169.6048878643825,-2.150231,-2.139827
11456.406354077457,3981.6766531971703,-1.0367209,-1.4727198
24540.211989329822,7680.678493287037,-1.3718371,-0.097867385
28461.31546828971,9392.880218394135,0.25695676,0.64890724
21188.49634820036,7672.602070055399,1.1569849,1.7122599
5104.29948239475,2330.04810232735,1.5751386,2.0269704
-13818.760149331356,-5229.484042485127,0.6909328,0.9344674
-28239.21382941969,-12336.73648632592,0.8057902,0.46067095
-32325.883984628144,-15987.27978702596,-0.33975917,-0.46337906
-24091.970499973955,-14097.396750822842,-0.13410993,-0.9934238
-6275.380850982153,-6505.558913083815,-0.4124727,-1.3792813
14594.096779568534,4672.210839502156,-0.06749127,-0.2168639
30625.796894368497,15611.726106754828,0.07542264,-0.5698969
35580.68254697796,22076.902903680457,0.6911832,0.21480435
27310.425157781403,21067.3499997258,-0.6262247,0.39324966
8637.734646236053,12142.902328766624,-0.7116456,0.6282419
-13637.040626619517,-2176.596060926242,-0.85241777,-0.353058
-31275.948964515297,-17053.36765360208,-0.5568478,0.4834379
-37660.36152912455,-27019.67392144246,-0.9421783,-0.014238924
-30314.854599950464,-27964.61543954402,0.9892943,-0.005913765
-11840.036457580229,-18818.06612971482,1.1776171,-0.34811062
11032.3941344165,-2180.634272542061,1.1691844,0.41169158
29967.56840099006,16391.100948607826,0.6091538,-0.22004594
38084.37374878551,30270.43427217646,0.814736,-0.07044742
32507.60350733998,34118.84994205162,-1.2191476,-0.3479161
15361.356986574074,25965.7006897138,-1.2873756,0.26167697
-7058.793904450968,8096.614289716355,-0.8560576,-0.019382313
-26660.273087634603,-13552.238182687326,-0.79820234,-0.33437222
-36517.54764184788,-31401.133524605677,-0.5149026,0.027398301
-33351.58973504607,-38887.97786033342,1.170146,0.6005904
-18608.079125692253,-32915.46288053766,1.2262383,-0.23955801
2180.634272542061,-15078.682173466768,0.90771794,-0.10442222
21555.973605239855,8702.34603208915,1.239638,0.8387576
32818.54580175802,30193.708251475902,0.4929933,0.028503692
32406.648216944515,41726.840626253914,-0.6950133,-0.66369337
20974.471132561972,38944.51282295488,-1.0554811,0.19038996
2988.2765957057873,22468.609430414865,-1.0071126,0.08574176
-15078.682173466768,-2237.1692351635215,-1.4796242,-1.0590864
-27104.476365374652,-26664.31129925042,-0.5519294,-0.08308753
-29426.44804447037,-42259.88455954198,0.17718287,0.49516848
-21935.565497126805,-43418.85129328192,0.9702828,0.05247917
-7805.863053377414,-29535.47975809747,0.8995585,-0.15013473
7797.786630145777,-5253.713312180039,0.74851346,0.41878545
19698.396261963284,21071.38821134162,0.8064662,0.464788
24402.91279439199,40333.65761879649,0.27947113,0.047019478
21111.7703274998,45805.434358230734,-1.0316967,-0.53747183
11658.316934868388,35532.224007588135,-0.62438774,0.31443864
-399.7829499660445,13047.461730709998,-0.5603002,0.024556614
-11133.349424811966,-13907.600804879366,-1.5109501,-1.2254256
-17554.10589396359,-36041.03867118128,-0.80180687,-0.14477903
-18353.67179389568,-45765.05224207255,0.1968855,0.47861847
-14036.823576585562,-39816.766531971705,0.19273368,-0.49046147
-6428.8328923832605,-20356.62475534172,0.5613505,-0.10745399
2095.8318286098697,5823.101150010466,2.3750522,1.8432235
9324.23062092522,29713.161069193487,0.64239484,0.11527959
13737.995917014983,43200.78786602772,0.7848226,0.23778959
14630.4406841109,41860.10160957593,0.27079162,0.6396738
12062.138096450251,26413.942179069665,-0.24579681,0.36662066
6691.316647411472,2374.4684301013554,-1.5269859,-0.65273523
-351.32441057622094,-21927.48907389517,-1.107365,-1.1969702
-7591.837837739026,-38278.2079063448,-1.429924,-0.6923139
-13358.404025128031,-41375.51621567769,-1.1890303,-1.0126793
-16035.738326415783,-30557.147296899584,-0.2623716,-0.7094499
