I,Q,I_pim,Q_pim
5496.006009129157,-4833.739304134901,0.22484884,0.044349015
795.5276883162703,4946.809229377824,0.04744184,0.2917396
-4498.567740021955,12986.888556472715,-0.0791623,0.3867842
-9207.12248406648,16249.763542054172,-0.3217998,0.34518328
-11977.33565251806,13431.091834212768,-0.51358867,0.35228258
-11658.316934868388,5496.006009129157,-0.3296284,0.48131377
-7757.404513987591,-4643.943358191425,0.4230095,0.685328
-872.2537090168244,-13196.875560495288,1.1462585,0.6851296
7232.437003931169,-16903.95382381679,1.0189329,0.23279914
14008.556095274833,-14271.039850303045,0.4155836,-0.46153218
16899.91561220097,-6182.501983818324,-0.13331956,-1.0857898
14347.765871003596,4397.612449626489,-0.32052702,-1.1503376
6554.0174524736385,13515.89427814496,-0.2791832,-0.59567904
-4345.115698620847,17683.328665669786,-0.33855247,-0.013849199
-14771.778090664551,15228.096003252058,-0.75191,0.22657898
-20905.821535093055,6965.915037287139,-0.89086246,0.2898913
-20118.37027000842,-4074.555520360999,-0.334015,0.42110014
-12082.329154529343,-13782.416244788988,0.91023624,0.68672
864.1772857851871,-18438.47423782787,1.2694596,0.42288035
14355.842294235234,-16217.457849127622,0.48897862,-0.46977782
23506.42981568025,-7854.321592767237,-0.47455716,-1.7300483
24685.587607499292,3585.9319148469444,-0.7837013,-2.3278475
17004.909114212256,13834.91299579463,-0.7021198,-1.9151305
2810.5952846097675,19007.862075658297,-0.54567146,-0.76978064
-12994.964979704357,17105.86440460772,-0.7815703,0.006618023
-24677.511184267656,8775.033841173885,-1.128137,0.14858124
-27795.01055167964,-2911.550575005233,-0.80361545,0.12259805
-20893.706900245597,-13580.505663998058,0.40965107,0.40558437
-6218.845888360692,-19225.9255029125,1.4039265,0.47908515
11032.3941344165,-17715.634358596337,0.7607784,-0.278845
24572.51768225637,-9598.829010800886,-0.49816847,-1.7652031
29337.607388922355,2079.678982146595,-1.0211813,-2.7606306
23441.818429827155,12950.54465193035,-0.9777731,-2.6733108
8932.524094190812,18951.32711303684,-0.81712747,-1.4896036
-8892.141978032625,17869.086399997443,-0.79557025,-0.26802212
-23466.047699522067,10164.178637015497,-1.1431681,0.13324937
-29386.06592831218,-1219.539907977227,-0.97070146,0.07868293
-24471.562391860905,-11981.37386413388,0.034074754,0.26931128
-10600.305491523906,-18123.493731794017,1.3217146,0.5181139
7002.2589418295065,-17424.883122257394,0.9896474,-0.05592054
21745.76955118333,-10289.363197105871,-0.25350082,-1.4307717
28158.44959710331,484.58539389823574,-0.9410956,-2.5758
23978.900574731033,10769.91037938829,-0.9636259,-2.6503196
10979.897383410858,16742.425359184046,-0.85510325,-1.6367823
-5758.489764157368,16294.183869828175,-0.79918003,-0.3538887
-19835.69545690112,9804.777803207637,-1.0381337,0.21297517
-25993.968171024528,-72.68780908473536,-0.90448046,0.24383819
-22125.36144307028,-9489.797297173784,-0.021226585,0.40688044
-10010.726595614387,-14917.153708834025,1.1440187,0.61602724
5435.432834891878,-14472.950431093974,0.995041,0.11647239
18159.837636336382,-8613.505376541141,-0.0033399463,-1.077138
23324.710292968415,161.52846463274523,-0.6043422,-2.0224504
19209.77265644923,8342.945198281292,-0.66552806,-1.9967498
7777.595572066683,12809.207245376698,-0.63182473,-1.078363
-6190.578407049961,12045.985249986978,-0.6873523,-0.040017843
-17045.291230370443,6675.163800948198,-0.8348088,0.40941173
-20574.688182595924,-900.5211903275548,-0.5820252,0.50053215
-15627.878953218104,-7543.379298349203,0.27067533,0.673975
-4522.797009716867,-10648.76403091373,1.016824,0.6721463
7999.697210936708,-9190.969637603204,0.74716353,0.020182848
16722.234301104952,-4074.555520360999,0.078487486,-0.98322856
18131.570155025653,2354.277372022262,-0.20918912,-1.4429618
11819.845399501131,7293.010178168448,-0.2504965,-1.0612365
605.7317423727947,8706.384243704968,-0.34212637,-0.17398715
-10689.146147071917,6162.310925739232,-0.5236373,0.4607947
-17243.163599545554,957.0561529490157,-0.494331,0.6396693
-16273.992811749084,-4498.567740021955,0.022046924,0.72670513
-8205.646003343458,-7700.86955136613,0.7622707,0.7847714
3545.549798688758,-7216.284157467894,0.8549841,0.35242203
13956.05934426919,-3246.7221391181793,0.33171088,-0.6136706
18515.200258528424,2418.88875787536,0.0062460303,-1.3178204
15155.408194167325,7188.016676157164,-0.03377801,-1.2406352
5116.414117242206,8815.415957332072,-0.1066578,-0.45362824
-7502.997182191017,6376.336141377618,-0.36101168,0.34736463
-17404.6920641783,743.0309373106281,-0.5042156,0.625144
-20312.20442756771,-5738.298706078275,-0.13835526,0.65390694
-14751.58703258546,-10212.637176405318,0.68294394,0.7643746
-2762.136745219944,-10547.808740518263,1.0920614,0.6047055
10895.094939478668,-6283.45727421379,0.5130505,-0.31046587
20619.10851036993,1086.2789246552118,-0.17674452,-1.5270563
22274.775272855568,8653.887492699327,-0.3078339,-2.0166364
14901.000862370747,13241.295888269293,-0.23677438,-1.5377194
1203.3870615139522,12716.32837821287,-0.32010752,-0.44689834
-13463.397527139316,6941.685767592227,-0.6509737,0.32146737
-23223.755002572947,-2071.6025589149576,-0.6779107,0.43094033
-24023.32090250504,-10870.865669783756,-0.0020747185,0.45561492
-15312.898447184249,-15930.7448244045,1.0989816,0.6407284
-339.209775728765,-15030.223634076943,1.2296739,0.3642506
15102.91144316168,-8213.722426575096,0.23243278,-0.76021683
24927.880304448412,2124.0993099206,-0.61518764,-2.1445885
25178.249424629164,12134.825905534986,-0.69817626,-2.5686507
15639.99358806556,17925.621362618906,-0.54975474,-1.8878568
-72.68780908473536,17134.131885918454,-0.51447403,-0.6411675
-15858.057015319764,9861.312765829098,-0.8495579,0.15455341
-25578.03237459521,-1328.5716216043295,-0.86955845,0.24961498
-25440.733179657374,-12296.354370167732,-0.070143044,0.3154875
-15490.57975828027,-18927.09784334193,1.236528,0.5661616
367.47725703949544,-18664.614088313712,1.2855194,0.24690637
15946.897670867776,-11537.17058639383,0.21148637,-0.80935395
25206.516905939898,-125.18456009037756,-0.7502949,-2.2026048
24629.052644877833,11363.527486913628,-0.86650884,-2.5844326
14569.867509873622,18713.072627703536,-0.7070285,-1.8534383
-908.597613559192,19254.192984223235,-0.5861075,-0.6392548
-15676.337492607929,12845.551149919063,-0.8983933,0.08466226
-23986.97699796267,1918.1505175138495,-0.95220375,0.2287789
-22735.131397058893,-9485.759085557964,-0.17916858,0.36488986
-12655.75520397559,-17231.0489646981,1.1432304,0.62638766
2051.4115008358644,-18636.346607002983,1.2122474,0.26606095
15434.044795658809,-13398.786141286218,0.28030616,-0.6981251
22226.316733465745,-3646.505089084224,-0.56817305,-1.8178335
19908.383265985853,6945.723979208045,-0.73374283,-2.0094852
9703.82251281217,14561.791086641984,-0.6622031,-1.2443202
-4034.173404202813,16657.622915251854,-0.6205255,-0.24927127
