I,Q,I_pim,Q_pim
20619.10851036993,1086.2789246552118,129131780000.0,-5356897400000.0
22274.775272855568,8653.887492699327,1807216500000.0,-9974549000000.0
14901.000862370747,13241.295888269293,1964542700000.0,-6184177000000.0
1203.3870615139522,12716.32837821287,785945200000.0,-1193916600000.0
-13463.397527139316,6941.685767592227,620528300000.0,968984170000.0
-23223.755002572947,-2071.6025589149576,-360353560000.0,7933699600000.0
-24023.32090250504,-10870.865669783756,-2778672000000.0,13654334000000.0
-15312.898447184249,-15930.7448244045,-2911003500000.0,8399267300000.0
-339.209775728765,-15030.223634076943,-1288218900000.0,1812465300000.0
15102.91144316168,-8213.722426575096,-944503900000.0,-1334551900000.0
24927.880304448412,2124.0993099206,421708660000.0,-9772288000000.0
25178.249424629164,12134.825905534986,3491740500000.0,-16380218000000.0
15639.99358806556,17925.621362618906,3801288000000.0,-10430476000000.0
-72.68780908473536,17134.131885918454,1908222100000.0,-2605287200000.0
-15858.057015319764,9861.312765829098,1333718700000.0,1428852800000.0
-25578.03237459521,-1328.5716216043295,-241767830000.0,10218719000000.0
-25440.733179657374,-12296.354370167732,-3616578700000.0,16930643000000.0
-15490.57975828027,-18927.09784334193,-4245660000000.0,11284699000000.0
367.47725703949544,-18664.614088313712,-2468048300000.0,3310416600000.0
15946.897670867776,-11537.17058639383,-1728133000000.0,-1269537400000.0
25206.516905939898,-125.18456009037756,-114958920000.0,-9279510000000.0
24629.052644877833,11363.527486913628,3075353600000.0,-14896176000000.0
14569.867509873622,18713.072627703536,3949124600000.0,-10246578000000.0
-908.597613559192,19254.192984223235,2715420000000.0,-3526322600000.0
-15676.337492607929,12845.551149919063,2035541700000.0,1001695200000.0
-23986.97699796267,1918.1505175138495,494851160000.0,7505573300000.0
-22735.131397058893,-9485.759085557964,-2110561600000.0,11025343000000.0
-12655.75520397559,-17231.0489646981,-2956892600000.0,7465089000000.0
2051.4115008358644,-18636.346607002983,-2488791700000.0,2989424000000.0
15434.044795658809,-13398.786141286218,-2157267600000.0,-839550100000.0
22226.316733465745,-3646.505089084224,-761399900000.0,-5599489000000.0
19908.383265985853,6945.723979208045,1124483300000.0,-6758058700000.0
9703.82251281217,14561.791086641984,1675657000000.0,-4049691200000.0
-4034.173404202813,16657.622915251854,1862373700000.0,-1856684400000.0
-15603.64968352319,12845.551149919063,2024117200000.0,978869940000.0
-20336.433697262622,4866.044997061451,854149560000.0,4067807700000.0
-16467.82696930838,-4143.205117829915,-428044100000.0,3385301700000.0
-5823.101150010466,-10935.477055636851,-631969740000.0,1393659500000.0
6978.029672134595,-13330.136543817302,-1153064200000.0,651029500000.0
16500.132662234926,-10943.55347886849,-1661555400000.0,-1531947400000.0
18745.378320630087,-5160.83444501621,-777541400000.0,-3108795300000.0
12821.321880224154,1566.826106937629,87834760000.0,-1380965000000.0
1316.4569867568737,6755.92803326457,121078320000.0,-202855480000.0
-10810.292495546477,8823.49238056371,662850240000.0,330968920000.0
-18301.17504289004,7599.914260970664,1170106400000.0,2629476500000.0
-17836.780707070895,4175.510810756465,563211500000.0,2754413000000.0
-9457.491604247234,286.7130247231228,14218986000.0,479402560000.0
3404.2123921351063,-2511.7676250391887,-17374896000.0,-12064686000.0
15300.783812336793,-3484.9766244514785,-345485050000.0,-1746278200000.0
