EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
82,100,43.39311622,0.00000781,64,344,50,rvtdcnn,8,29230.55145094,34228.55859375,-0.0010613131,0.00094387,0.03623654,28431.88085938,-0.0010761269,0.00116178,0.02867684
83,100,43.89456330,0.00000781,64,344,50,rvtdcnn,8,29215.66381497,34228.57421875,-0.0010658726,0.00092842,0.03623995,28431.92968750,-0.0010750438,0.00114667,0.02866101
84,100,44.39525927,0.00000781,64,344,50,rvtdcnn,8,29220.73253377,34228.62109375,-0.0010638004,0.00091179,0.03619353,28431.96093750,-0.0010562714,0.00114098,0.02865802
85,100,44.89594556,0.00000781,64,344,50,rvtdcnn,8,29217.86573156,34228.38671875,-0.0011007644,0.00097155,0.03625939,28431.70898438,-0.0010943701,0.00120734,0.02869835
86,100,45.39558608,0.00000781,64,344,50,rvtdcnn,8,29222.02667491,34228.44921875,-0.0010959117,0.00097089,0.03627909,28431.95312500,-0.0010697299,0.00116458,0.02868231
87,100,45.89695768,0.00000781,64,344,50,rvtdcnn,8,29223.27899721,34228.33203125,-0.0011111265,0.00097471,0.03630163,28432.04687500,-0.0010645285,0.00113481,0.02868627
88,100,46.39723421,0.00000781,64,344,50,rvtdcnn,8,29215.67390866,34228.37890625,-0.0010947238,0.00097839,0.03626234,28431.77539062,-0.0010803809,0.00118124,0.02871591
89,100,46.89805361,0.00000781,64,344,50,rvtdcnn,8,29218.63079410,34228.43750000,-0.0010728189,0.00095900,0.03626578,28431.76757812,-0.0010812535,0.00120416,0.02873407
90,100,47.39772600,0.00000781,64,344,50,rvtdcnn,8,29218.29430728,34228.41015625,-0.0010878611,0.00097505,0.03628824,28431.84960938,-0.0010940646,0.00115830,0.02873131
91,100,47.89785744,0.00000781,64,344,50,rvtdcnn,8,29218.59813817,34228.17187500,-0.0011170774,0.00098579,0.03630659,28431.69335938,-0.0011138426,0.00120429,0.02877567
92,100,48.42147970,0.00000391,64,344,50,rvtdcnn,8,29221.70604791,34228.19140625,-0.0011025781,0.00097459,0.03628224,28431.83789062,-0.0010734336,0.00118198,0.02873852
93,100,48.93244148,0.00000391,64,344,50,rvtdcnn,8,29219.69055769,34228.35156250,-0.0010980235,0.00095572,0.03627899,28431.86914062,-0.0010855142,0.00114373,0.02872025
94,100,49.43637445,0.00000391,64,344,50,rvtdcnn,8,29225.99416394,34228.23828125,-0.0011043814,0.00097401,0.03629951,28431.71289062,-0.0010977364,0.00120056,0.02874868
95,100,49.94555020,0.00000391,64,344,50,rvtdcnn,8,29219.07485708,34228.23437500,-0.0011121084,0.00096134,0.03627710,28431.64062500,-0.0011149291,0.00120950,0.02875265
96,100,50.44958295,0.00000391,64,344,50,rvtdcnn,8,29222.26383760,34228.12109375,-0.0011252718,0.00099011,0.03631248,28431.67187500,-0.001101895,0.00122658,0.02878322
97,100,50.94787705,0.00000391,64,344,50,rvtdcnn,8,29226.53556824,34228.10156250,-0.0011202453,0.00097867,0.03628562,28431.67773438,-0.0010979148,0.00122381,0.02878364
98,100,51.44725937,0.00000391,64,344,50,rvtdcnn,8,29219.31765111,34228.11328125,-0.0011214442,0.00096172,0.03627464,28431.67382812,-0.0011013082,0.00120323,0.02875914
99,100,51.94727725,0.00000391,64,344,50,rvtdcnn,8,29214.69574949,34228.16015625,-0.0011172416,0.00098114,0.03629582,28431.61914062,-0.0011101098,0.00122818,0.02878784
