I,Q,I_pim,Q_pim
-14036.823576585562,-39816.766531971705,0.0,0.0
-6428.8328923832605,-20356.62475534172,0.0,0.0
2095.8318286098697,5823.101150010466,0.0,0.0
9324.23062092522,29713.161069193487,0.0,0.0
13737.995917014983,43200.78786602772,0.0,0.0
14630.4406841109,41860.10160957593,0.0,0.0
12062.138096450251,26413.942179069665,0.0,0.0
6691.316647411472,2374.4684301013554,0.0,0.0
-351.32441057622094,-21927.48907389517,0.0,0.0
-7591.837837739026,-38278.2079063448,0.0,0.0
-13358.404025128031,-41375.51621567769,0.0,0.0
-16035.738326415783,-30557.147296899584,0.0,0.0
-14517.37075886798,-9877.465612292372,0.0,0.0
-8645.811069467689,13410.900776133674,0.0,0.0
444.20327774004943,31409.209947837313,0.0,0.0
10382.242064269702,38334.74286896626,0.0,0.0
18111.379096946563,32317.807561396505,0.0,0.0
20792.751609850133,15910.553766325407,0.0,0.0
16916.068458664246,-4975.076710688553,0.0,0.0
7026.488211524418,-23223.755002572947,0.0,0.0
-6113.852386349407,-32955.84499669585,0.0,0.0
-18280.983984810944,-31445.55385237968,0.0,0.0
-25129.79088523934,-19839.733668516936,0.0,0.0
-23781.02820555592,-2535.9968947341004,0.0,0.0
-14085.282115975386,14476.988642709794,0.0,0.0
1126.661040813398,25719.369781148864,0.0,0.0
16802.998533421323,27984.80649762311,0.0,0.0
27366.960120402862,21245.031310821814,0.0,0.0
28756.104916244472,8379.289102823659,0.0,0.0
20029.52961446041,-6016.935307569761,0.0,0.0
3884.7595744175233,-17283.54571570374,0.0,0.0
-14141.817078596849,-22222.278521849927,0.0,0.0
-27613.2910289678,-19956.841805375676,0.0,0.0
-31542.47093115933,-11973.29744090224,0.0,0.0
-24273.69002268579,-1340.6862564517855,0.0,0.0
-8225.837061422551,8460.053335140032,0.0,0.0
10907.209574326123,14695.052069963998,0.0,0.0
26220.108021510372,16080.158654189789,0.0,0.0
32119.935192221394,12974.77392162526,0.0,0.0
26434.13323714876,6901.303651434041,0.0,0.0
11266.610408133982,-84.80244393219125,0.0,0.0
-7785.671995298321,-6121.928809581045,0.0,0.0
-23716.41681970282,-10002.65017238275,0.0,0.0
-30722.713973148147,-11290.839677828892,0.0,0.0
-26385.674697758936,-10131.872944088946,0.0,0.0
-12550.761701964306,-7046.679269603512,0.0,0.0
5427.35641166024,-2661.181454824478,0.0,0.0
20760.44591692358,2330.04810232735,0.0,0.0
27819.23982137455,7131.4817135357025,0.0,0.0
24261.575387838337,10782.025014235744,0.0,0.0
11852.151092427684,12276.163312088638,0.0,0.0
-4353.192121852484,10814.330707162297,0.0,0.0
-18010.423806551094,6170.3873489708685,0.0,0.0
-24011.20626765758,-948.9797297173784,0.0,0.0
-20445.46541088973,-8847.721650258622,0.0,0.0
-9195.007849219024,-15159.44640578314,0.0,0.0
4894.312478372181,-17570.258740426863,0.0,0.0
16064.005807726517,-14646.593530574177,0.0,0.0
20005.3003447655,-6578.24672216855,0.0,0.0
15506.732604743544,4611.637665264877,0.0,0.0
4878.159631908907,15502.694393127726,0.0,0.0
-7127.4435019198845,22319.195600629573,0.0,0.0
-15369.43340980571,22262.66063800811,0.0,0.0
-16447.635911229285,14642.555318958355,0.0,0.0
-10148.02579055222,1385.1065842257906,0.0,0.0
577.4642610620642,-13390.70971805458,0.0,0.0
10874.903881399574,-24677.511184267656,0.0,0.0
16108.42613550052,-28271.519522346236,0.0,0.0
13879.333323568637,-22371.692351635214,0.0,0.0
5067.955577852382,-8423.709430597664,0.0,0.0
-6509.597124699633,9190.969637603204,0.0,0.0
-15700.566762302838,24532.135566098183,0.0,0.0
-18244.640080268575,32123.97340383721,0.0,0.0
-12639.602357512316,28958.015497035405,0.0,0.0
-908.597613559192,15676.337492607929,0.0,0.0
12171.169810077354,-3476.9002012198416,0.0,0.0
20986.585767409422,-22028.444364290634,0.0,0.0
21455.018314844387,-33501.003564831364,0.0,0.0
12817.283668608336,-33702.91414562229,0.0,0.0
-1873.730189739845,-22294.96633093466,0.0,0.0
-16879.72455412188,-3004.4294421690615,0.0,0.0
-26018.19744071944,17594.488010121775,0.0,0.0
-25214.593329171537,32358.189677554692,0.0,0.0
-14234.695945760675,36125.84111511347,0.0,0.0
3048.8497699430663,27496.18289210906,0.0,0.0
20061.83530738696,9425.185911320685,0.0,0.0
30060.44726815389,-11831.960034348587,0.0,0.0
28844.945571792483,-28921.671592493036,0.0,0.0
16463.78875769256,-35972.389073712366,0.0,0.0
-2665.219666440297,-30662.140798910867,0.0,0.0
-21374.254082528016,-14969.650459839666,0.0,0.0
-32491.450660876708,5516.19706720825,0.0,0.0
-31627.27337509152,23659.88185708136,0.0,0.0
-18906.906785262832,33303.13119565625,0.0,0.0
1029.743962033751,31380.942466526583,0.0,0.0
20744.29307046031,18923.059631726104,0.0,0.0
32867.00434114784,553.2349913671525,0.0,0.0
32879.1189759953,-17227.010753082282,0.0,0.0
20837.171937624134,-28408.81871728407,0.0,0.0
1316.4569867568737,-29523.365123250012,0.0,0.0
-18381.93927520641,-20744.29307046031,0.0,0.0
-31001.350574639633,-5605.03772275626,0.0,0.0
-32091.66771091066,10390.318487501338,0.0,0.0
