EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
88,100,14.48045168,0.00000781,64,382,50,dgru_abs_only,8,29050.66116418,34135.97265625,-0.01396605,0.01318432,0.05208464,28353.55468750,-0.014899529,0.01431469,0.04407878
89,100,14.64288747,0.00000781,64,382,50,dgru_abs_only,8,29050.41058943,34134.98046875,-0.014005345,0.01313033,0.05173080,28353.69726562,-0.015047452,0.01435431,0.04417486
90,100,14.80579386,0.00000781,64,382,50,dgru_abs_only,8,29047.33624225,34136.49609375,-0.013875832,0.01303135,0.05165613,28355.27929688,-0.01479196,0.01391212,0.04343166
91,100,14.96704923,0.00000781,64,382,50,dgru_abs_only,8,29048.55098385,34135.31250000,-0.013937972,0.01305860,0.05163236,28354.70117188,-0.015064538,0.01397703,0.04354003
92,100,15.12839763,0.00000781,64,382,50,dgru_abs_only,8,29050.30751250,34135.41796875,-0.013954377,0.01304714,0.05169407,28355.60742188,-0.0147392545,0.01391579,0.04348947
93,100,15.29052755,0.00000781,64,382,50,dgru_abs_only,8,29053.31566493,34135.07031250,-0.014008765,0.01312781,0.05177646,28353.04101562,-0.015167101,0.01455050,0.04438283
94,100,15.45247746,0.00000781,64,382,50,dgru_abs_only,8,29049.82148997,34135.39062500,-0.013942212,0.01301736,0.05168222,28353.24804688,-0.015227341,0.01445916,0.04432911
95,100,15.61391893,0.00000781,64,382,50,dgru_abs_only,8,29053.99869876,34134.35546875,-0.014072333,0.01351681,0.05217019,28352.95312500,-0.015081074,0.01461416,0.04436587
96,100,15.77627561,0.00000781,64,382,50,dgru_abs_only,8,29053.39441427,34135.94921875,-0.013761114,0.01311184,0.05167202,28353.03125000,-0.01514674,0.01434712,0.04408788
97,100,15.93864212,0.00000781,64,382,50,dgru_abs_only,8,29055.94975577,34135.65625000,-0.013845232,0.01308781,0.05168320,28352.84570312,-0.015208416,0.01428402,0.04415900
98,100,16.10090793,0.00000391,64,382,50,dgru_abs_only,8,29049.84547128,34137.06250000,-0.013566248,0.01304612,0.05155161,28355.04687500,-0.015044809,0.01375620,0.04334430
99,100,16.26361382,0.00000391,64,382,50,dgru_abs_only,8,29052.03907225,34135.62109375,-0.013925797,0.01310738,0.05175225,28352.82812500,-0.015217879,0.01439600,0.04423595
